신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
매일경제,"청호나이스, APEC서 'K-얼음정수기' 위상 떨쳤다","경제TV부문 금상청호나이스의 '얼음정수기의 기준(APEC 2025 KOREA)' 광고가 제52회 매일경제 광고대상에서 경제TV부문 금상을 수상했다.청호나이스는 올해 전 세계 21개 각국 정상이 모이는 아시아태평양경제협력체(APEC) 행사가 국내에서 개최되자 APEC 회의장 내에 자사 얼음정수기를 협찬해 설치·운영했다.국내 최초로 얼음정수기를 개발해 선보였던 청호나이스의 기술력을 세계적인 무대에서 경험하게 하며 국제 행사의 품격 제고에 기여하고자 함이었다. 특히 청호나이스는 APEC 행사의 핵심 주제인 '우리가 만들어가는 지속가능한 내일: 연결, 혁신, 번영'에 발맞춰 현장에서 지속 활용이 가능한 리유저블 텀블러를 제작해 함께 협찬했다.아울러 얼음정수기의 성수기로 꼽히는 7월부터 APEC 행사가 마무리되는 1...",https://n.news.naver.com/article/newspaper/009/0005597273?date=20251128,경영,0.003669,
매일경제,"추경호 체포안 통과 …""野 궤멸 공작말라""","국힘 표결 불참속 본회의 가결범여권 180명중 172명 찬성秋 ""증거제시 않고 억지 영장""구속여부 내달초 결정될 듯K스틸법 등 7개 민생법안 처리전기료 지원 등 업계요구 빠져추경호 국민의힘 의원(전 국민의힘 원내대표)에 대한 체포동의안이 27일 국회 본회의에서 가결됐다. 다음달 초 법원에서 추 의원에 대한 구속영장 인용 여부에 따라 향후 국민의힘을 향한 '내란정당 프레임'이 지속될 수 있을지가 갈리게 된다. 범여권 주도로 체포동의안이 가결되는 동안 국민의힘은 규탄대회를 열고 ""(추 의원 체포) 찬성 버튼은 이재명 정권의 조기 종식 버튼이 될 것""이라고 했다.이날 본회의에서는 더불어민주당 등 범여권 주도로 추 의원에 대한 체포동의안이 가결됐다. 상정된 체포동의안은 총 180표 중 찬성 172표, 반대 4표, ...",https://n.news.naver.com/article/newspaper/009/0005597448?date=20251128,기타,0.003613234,
조선일보,우후죽순 데이터센터 때문에 ‘테크래시’ 거세진다는데...테크래시란,"[WEEKLY BIZ] [깨알5Q] 거대 IT 기업들의 영향력이 커질수록 대중의 우려와 적대감 커지는 현상인공지능(AI) 수요 확대로 데이터센터가 우후죽순 들어서면서 미국에서 ‘테크래시(techlash)’ 현상이 확산되고 있다. 데이터센터가 늘면서 전력 수요가 급증하자 데이터센터가 지어진 지역 전기 요금이 치솟은 탓이다. 미 경제방송 CNBC는 최근 “다가오는 미국 중간선거를 앞두고 데이터센터가 비판의 표적으로 떠오르고 있다”고 전했다.Q1. 테크래시란테크래시는 기술을 뜻하는 테크놀로지(technology)와 사회 변화에 대한 대중의 반발을 뜻하는 백래시(backlash)의 합성어다. 주로 구글, 아마존, 애플 등 거대 IT 기업들의 영향력이 갈수록 커지는 데 따른 대중의 우려와 적대감을 나타낼 때 자주 쓰...",https://n.news.naver.com/article/newspaper/023/0003943600?date=20251128,경영,0.003522885,
동아일보,100년 기업 위해 점주-사회와의 동행… ‘상생 가치’로 더 빛난다,"호식이두마리치킨‘한 마리 값에 두 마리’ 파격 마케팅… ‘최다 친인척 가맹점’으로 상생 입증밥퍼-가가호호 봉사단 등 사회공헌일본 진출 등 ‘K-치맥’ 선봉장 역할… 매출 30% 성장 등 5개년 계획 추진‘두 마리 치킨의 원조’로 불리며 치킨업계 대표 브랜드로 자리매김한 호식이두마리치킨은 1999년 IMF 외환위기로 전 국민이 어려움을 겪었던 당시 ‘맛도 두배, 양도 두배, 기쁨도 두배’라는 슬로건과 함께 등장했다.4인 가족이 주를 이뤘던 1990년대에 가족이 모여 치킨을 배달시킬 때 한 마리로는 양이 부족하지만 두 마리는 값이 비싸 엄두가 나지 않았다. 한 마리 가격에 두 마리를 제공하며 이러한 아쉬움을 해소해주는 호식이두마리치킨의 창조적 ‘가격 파괴 마케팅’은 큰 관심을 끌었다.국내 최대 닭고기 업체인 ㈜...",https://n.news.naver.com/article/newspaper/020/0003677831?date=20251128,업계,0.003492242,
조선일보,“주말도 휴일도 잊어... 아내 출산도 제때 못가봐” 누리호 4차 발사 성공 주역들,"누리호 4차 발사 이틀 전인 25일 오전 전남 고흥 나로우주센터엔 느닷없는 돌풍이 불었다. 나로우주센터 내 조립동에 있는 누리호를 발사대로 옮기는 것을 늦춰야 할 수도 있는 상황이었다. 빗길에 작은 충격이라도 받으면 누리호 37만개 부품이 악영향을 받을 수도 있다. 주말로 발사를 미루는 게 낫겠다는 말도 나왔다. 그러자 오화영 항우연 발사대 팀장은 “날씨가 가장 좋은 27일 새벽 발사를 놓칠 순 없다. 1~2시간 정도만 미루자”고 했다. 누리호는 발사대 이동 시간을 1시간 40분 정도 늦췄고, 27일 오전 발사에 성공했다.발사 직전에도 변수는 있었다. 발사체에 연료와 전원을 공급하는 엄빌리칼 타워를 회수하는 과정에서 압력 센서가 제대로 켜지지 않은 것이다. 박종찬 항우연 한국형발사체 고도화사업단장은 “최대로...",https://n.news.naver.com/article/newspaper/023/0003943591?date=20251128,기타,0.003415251,
조선일보,"[유광종의 차이나 別曲] [375] 겉은 촉촉, 속은 푸석푸석","겉은 부드러워 보여도 속이 단단한 사람을 일컫는 성어가 외유내강(外柔內剛)이다. 그 반대의 경우는 외강내유(外剛內柔)다. 앞은 큰일을 치러내는 야무진 인간형, 뒤는 겉치레가 그럴듯하지만 막상 일에 닥치면 꽁무니 빼는 타입이다.한자 세계에서는 뒤의 사례를 경계하는 목소리가 줄곧 높았다. 실제 생활에서 늘, 그리고 자주 등장하는 사례였기 때문일 것이다. 2500년 전 공자(孔子)의 ‘논어(論語)’에서도 비슷한 말이 일찌감치 나왔다. 색려내임(色厲內荏)이다.외모는 사납지만 속은 나약한 사람이다. 제법 그럴듯한 명성만 얻었지 내면은 형편없는 인물도 가리킨다. 겉에 비해 안이 보잘것없으면 또한 외화내빈(外華內貧)이다. 속 빈 강정, 빈 수레, 빛 좋은 개살구 등이 그와 동의어다.비슷한 맥락의 성어가 화이부실(華而不實...",https://n.news.naver.com/article/newspaper/023/0003943627?date=20251128,경영,0.003241632,
한국경제,[취재수첩] 연말마다 반복되는 대출 보릿고개,"당국, 연간 가계대출 증가액 제한상반기 편중 부작용…실수요 피해정의진 금융부 기자‘대출 보릿고개’가 올해에도 어김없이 또 찾아왔다. 작년에도 날씨가 쌀쌀해질 무렵부터 은행들이 대출 접수 자체를 중단해 연말까지 난리가 났는데, 올해도 마찬가지다.국내 최대 은행인 국민은행은 지난 22일부터 비대면 방식의 주택담보대출과 전세대출, 신용대출 접수를 모두 중단했다. 주담대는 대면 창구 접수까지 차단했다. 하나은행도 주담대와 전세대출의 대면 접수를 하지 않는다. 다른 은행들도 형식적으로는 대출 창구를 운영하고 있지만, 정작 대출을 신청하면 거절하기 일쑤다.이자가 핵심 수익원인 은행이 대출을 내주지 않는 이유는 정부의 가계대출 억제 정책 때문이다. 정부는 주요 선진국 중 가장 높은 수준인 한국의 가계부채 비율을 낮추기 ...",https://n.news.naver.com/article/newspaper/015/0005217283?date=20251128,경영,0.003196715,
조선일보,[팀 알퍼의 런던 Eye] [12] 미국식 커피 문화의 습격,20년 전쯤 한국을 처음 방문했을 때 가장 좋았던 기억 중 하나는 등산을 마치고 내려와 가판대에서 파는 따뜻한 대추차·생강차를 한잔하는 것이었다. 요즘에는 전통차를 파는 곳을 찾기가 점점 힘들어진다.국세청 자료에 따르면 지난 5년간 한국의 카페 수는 50% 가까이 증가했다. 2023년 한국인의 1인당 커피 소비는 연간 405잔으로 세계 평균(152잔)의 세 배에 가까운 양이다.이것이 한국만의 현상은 아니다. 인구가 약 7000만명인 영국의 하루 커피 소비량은 2008년 7000만잔에서 최근에는 거의 1억잔으로 증가했으며 카페 수도 매년 16%가량 증가하고 있다. 이런 현상에는 반드시 대가가 따르는 법이다. 영국의 많은 전통 티룸이 폐업하고 있으며 차 판매량 또한 꾸준히 감소하고 있다.차를 즐기는 문화는 16...,https://n.news.naver.com/article/newspaper/023/0003943626?date=20251128,업계,0.003164826,
매일경제,"쓰리에이치, ""편안한 움직임""… 몸을 위한 새로운 화장품","TV부문 금상헬스케어 전문기업 쓰리에이치가 근육·관절 케어 크림 아스릭손 캠페인으로 제52회 매일경제 광고대상에서 TV부문 금상을 수상했다.아스릭손은 식이유황(MSM), 보스웰리아 수지 추출물 등 6가지 주요 성분으로 일상 속 근육과 관절의 불편한 움직임을 부드럽게 만드는 데 도움이 되는 제품이다.이번 캠페인에서 쓰리에이치는 모델인 프로골퍼 장하나·황인춘 선수의 역동적인 움직임을 바탕으로, 소비자들에게 즉각적인 효과를 경험할 수 있는 제품의 특징을 전달하고자 했다.이와 함께 쓰리에이치는 인류의 행복과 건강 증진을 목표로 국내뿐만 아니라 해외에서 다양한 활동을 이어가고 있다. 최근에는 인도네시아 주요 대학과 전략적 파트너십 체결을 맺어 인도네시아 현지 의료 인프라에 디지털 헬스케어 도입을 위한 공동 연구와 교...",https://n.news.naver.com/article/newspaper/009/0005597290?date=20251128,경영,0.002989945,
매일경제,전력계획 새판짜기 … 대형 원전 2기 '재검토',"12차 전력수급기본계획정부가 2040년까지의 전력 수급 전망을 제시할 새로운 기본계획 수립에 착수했다. 직전 계획에 포함된 신규 대형 원전 2기의 용지가 확정되기도 전에 새 계획 마련이 시작되면서 원전 건설이 사실상 원점에서 재검토되는 것 아니냐는 분석이 나온다.27일 기후에너지환경부는 '2025년 제10차 전력정책심의회'를 열고 제12차 전력수급기본계획(전기본) 수립에 착수했다고 밝혔다. 전기본은 2년 주기로 전력 수요를 전망하고, 이에 따른 전력 설비와 전원 구성을 설계하는 15년 단위 계획이다. 12차 전기본은 2026~2040년을 계획 기간으로 한다. 12차 전기본에는 국정과제와 2035 국가온실가스감축목표(NDC), 인공지능(AI) 경쟁력 강화 등 11차 전기본 이후 여건 변화가 반영된다. AI 데...",https://n.news.naver.com/article/newspaper/009/0005597477?date=20251128,기타,0.002977836,
중앙일보,1514번 실패 끝에…20년 미제 연쇄살인 풀었다,"지난해 12월 서울 강북구 북서울꿈의숲 중턱 바위에 걸터앉은 중년 형사가 길게 한숨을 쉬었다. ‘내가 진짜 미쳤지, 여길 왜 들어왔을까, 잡을 수 있긴 한가….’ 김장수 서울경찰청 광역수사단 중요미제·장기실종사건 수사팀장의 자책과 체념이 섞였다.27년 전 순경 공채로 입직한 김 팀장은 2021년 중요미제 수사팀에 자원했다. 미제 사건을 해결해 ‘강력통(通)’ 경력의 끝을 보고 싶었다. 그는 “대다수 미제 사건이 초임 때 발생한 사건”이라며 “우리 세대 사건을 스스로 마무리 짓고 싶은 마음이 컸다”고 했다.━‘미쳐야 미친다’ vs ‘미쳐도 안 된다’20년간 미제로 남았던 서울 양천구 신정동 연쇄살인 사건도 그중 하나였다. 2005년 두 차례나 대낮에 부녀자가 납치·강간당한 뒤 노상에 시신이 유기됐다. 경찰 전...",https://n.news.naver.com/article/newspaper/025/0003486065?date=20251128,기타,0.002975399,
중앙일보,"환테크 노린 달러예금, 한달 새 6.6조원 급증…달러보험 가입도 늘어","서울 마포구에 거주하는 이모(58)씨는 이달 초 퇴직금 중 5000만원을 헐어 미국 달러로 바꾼 다음 연 3.1%대 달러예금에 넣었다. 이씨는 “외환위기 때만큼 위험한 상황은 아니지만 당분간 원화 가치가 계속 떨어질 것 같아 달러예금에 투자했다”고 말했다.달러당 원화값이 1400원 중후반대에 머무르자 달러예금과 달러보험에 돈이 몰리고 있다. 26일 금융권에 따르면, 5대 은행(KB국민·신한·하나·우리·NH농협)의 달러예금 잔액은 지난 24일 기준 631억8219만 달러로 집계됐다. 지난달 말(586억6034만 달러)과 비교해 약 45억2185만 달러(6조6000억원) 늘었다.달러예금은 원화를 달러로 환전해 예치했다가 만기가 되면 원화로 돌려받는 상품이다. 기본 이자에 더해, 달러당 원화값이 떨어지면(환율은 ...",https://n.news.naver.com/article/newspaper/025/0003486012?date=20251128,경영,0.002973629,
한국경제,"송치영 포스코이앤씨 사장 ""풍부한 녹지 조성, 자연과 힐링하는 공간 연출""","2025년 하반기 한경 주거문화대상“포스코이앤씨는 주거의 본질적 가치와 그 안에 담길 라이프 스타일을 더 깊이 고민하고 있습니다.”송치영 포스코이앤씨 사장(사진)은 ‘더샵 군산프리미엘’이 2025년 하반기 주거문화대상에서 수상한 데 대해 이같은 소감을 밝혔다. 송 사장은 “단지 곳곳에서 자연을 느낄 수 있는 풍부한 녹지 공간을 조성했다”며 “자연과 인간의 조화를 중심으로 한 설계 개념을 도입한 ‘바이오필릭 설계’로 단지 안에서 자연을 경험하며 힐링할 수 있는 공간을 마련했다”고 설명했다.앞으로도 환경친화적인 아파트 건설에 집중하겠다는 구상도 밝혔다. 송 사장은 “탄소 저감 시멘트인 ‘포스멘트’ 등의 사용을 확대하고 생태계를 감안한 단지 조경, 실내 맞춤정원 특화설계 등 환경친화적인 인프라를 반영하고 있다”며...",https://n.news.naver.com/article/newspaper/015/0005216991?date=20251128,업계,0.002963251,
조선일보,"산업도시 울산, 지금은 ‘희귀 철새 천국’","전국 각지서 탐조객들 몰려지난 22일 울산 울주군 웅촌면 회야강가에 버스 한 대가 멈춰섰다. 떼까마귀, 백로 캐릭터 스티커를 붙여 한껏 멋을 부렸다. 초등학생부터 70대까지 12명이 줄줄이 내렸다. 저마다 목에 쌍안경을 걸었다. 망원 카메라를 든 사람도 있었다.“저기 우아하게 생긴 흰 새가 중대백로에요. 울산에는 이런 백로류가 1년에 8000마리씩 와요. 국내 최대 백로 서식지가 바로 울산이랍니다.”사파리 모자를 쓴 임현숙 울산시 자연환경해설사가 이렇게 말하자 탄성이 나왔다.천연기념물인 원앙과 청둥오리, 흰죽지, 흰뺨검둥오리, 비오리 등 철새 수백 마리가 회야강 위로 떠올랐다. “오늘 ‘조복(鳥福)’ 터졌네요!” 임 해설사 말에 웃음이 쏟아졌다.이 버스는 ‘울산 철새 여행버스’다. 울산시가 2022년 전국 ...",https://n.news.naver.com/article/newspaper/023/0003943679?date=20251128,경영,0.002950152,
매일경제,"'네나무' 비전 선포 …""웹3에 5년간 10조 투자""","이해진·송치형 합병 회견AI·웹3 무기로 글로벌 공략이 의장 ""M&A 안 했으면네이버는 이미 망했을 것""국내 1위 인터넷 플랫폼 기업인 네이버를 이끄는 이해진 의장과 국내 최대이자 글로벌 4위 가상자산 거래소 기업 두나무의 수장 송치형 회장이 나란히 공개석상에 등장했다.두 사람은 인공지능(AI)과 블록체인 기반 차세대 네트워크인 '웹3' 기술을 무기로 디지털 금융을 비롯한 글로벌 시장 공략에 나서겠다고 선언했다.'은둔의 경영자'로 유명한 이 의장과 송 회장은 27일 경기 성남시 네이버 1784에서 간담회를 열고 네이버·네이버파이낸셜·두나무 등 3사가 추진할 공동 사업과 미래 계획을 직접 밝혔다. 전날 네이버파이낸셜과 두나무가 포괄적 주식 교환을 통해 네이버파이낸셜이 두나무를 100% 자회사로 편입하기로 확정...",https://n.news.naver.com/article/newspaper/009/0005597490?date=20251128,경영,0.00292302,
매일경제,국채금리 급등 … 3년물 1년4개월만에 3%대,"한은 '인하 신중론'에 치솟아10년물 금리도 연중 최고치정부, 국채발행 대폭 줄여 대응◆ 한은 기준금리 ◆한국은행 금융통화위원회의 매파적 금리 동결로 국채 금리가 일제히 상승했다. 정부는 환율에 이어 국채 금리도 급등하자 국채 발행량을 대폭 줄이며 대응에 나섰다.27일 금융투자협회 채권정보센터에 따르면 이날 국채 3년물 금리는 3.013%로, 전 거래일 대비 4.1% 상승했다. 이는 연중 최고치다. 국채 3년물 금리가 3%대를 기록한 것은 지난해 7월 31일 이후 1년4개월 만의 일이다.국채 10년물 금리도 이날 전 거래일 대비 3.1% 상승한 3.351%를 기록했다. 국채 3년물·10년물 모두 기준금리 인하 가능성이 없어지면서 지난 9월 이후 50bp(0.5%포인트) 이상 상승했다.시장금리의 기준점이 되는...",https://n.news.naver.com/article/newspaper/009/0005597465?date=20251128,경영,0.002872322,
한국경제,'쇼팽의 시간'에 운명 건 남자…건반 위 긴 여정이 시작됐다,"'쇼팽 콩쿠르 우승자' 에릭 루 인터뷰17세 때 4위, 10년 만의 재도전서 우승…재수생 콩쿠르 신화3R 전 부상으로 포기할까 고민…조성진 폴란드 찾아와 응원바흐, 인류 위대한 성취…지적·감성적으로 평생 탐구할 것5년마다 열리는 쇼팽 콩쿠르 우승자의 존재감은 남다르다. 마우리치오 폴리니, 크리스티안 지메르만, 마르타 아르헤리치까지 거장 피아니스트가 탄생하며 세계 클래식 음악계의 굵직한 계보를 써왔다. 조성진도 2015년 한국인 최초로 우승해 글로벌 스타가 됐다.지난 10월 제19회 쇼팽 국제 피아노 콩쿠르가 열린 폴란드 바르샤바. 3주간 84명의 본선 진출자가 ‘최후의 1인’이 되기 위해 경쟁했다. 그중 에릭 루(27)가 있었다. 2018년 리즈 콩쿠르 우승자인 ‘경력직’이 계급장을 떼고 출전했다. 10년 ...",https://n.news.naver.com/article/newspaper/015/0005217085?date=20251128,기타,0.002856484,
매일경제,"與 만난 암참 ""노란봉투법 재검토를""","제임스 김 주한미국상공회의소(암참) 회장이 정청래 더불어민주당 대표를 만난 자리에서 '노란봉투법(노조법 2·3조 개정안)'의 일부 조항을 재검토해야 한다는 의견을 밝혔다. 김 회장은 27일 국회에서 열린 간담회에서 정 대표를 만나 ""미국 정부 고위 당국자들은 한국의 비관세 장벽 해소가 한미 무역 합의 이후에도 핵심 과제로 남을 것이라고 강조했다""며 이같이 전했다.특히 김 회장은 ""노란봉투법의 일부 조항 재검토 등은 더 많은 미국 투자와 글로벌 인공지능(AI) 인재 유치에 매우 중요하다""며 한미 기술동맹 심화를 위해 공정하고 예측 가능한 사업 환경을 조성해야 한다고 주장했다.이에 앞서 정 대표는 모두발언을 통해 ""대한민국은 수출로 먹고사는 나라이고 대외 의존성이 높은 경제 구조를 갖고 있기 때문에 외교 관계가...",https://n.news.naver.com/article/newspaper/009/0005597450?date=20251128,경영,0.00285479,
매일경제,"부산·울산까지 바닥 탈출 조짐 …""내년 집값 상승확률 70%"" ['살집팔집' 고종완의 부동산 가치분석]","서울 아파트 한달새 1.72%↑5년 2개월만에 최고치 경신전셋값도 서울서 2.8% 급등내년 수도권 입주 30% 급감금리인하 기대감·유동성도'전세 → 매매' 상승압력 작용""내집마련 올 연말이 적기""10·15 대책 발표 이후 한 달 반, 부동산 시장의 불길이 무섭게 확산하고 있다. 6·27 대책 후 일시적 안정, 재반등 현상이 지속되고 있고 서울은 신고가 경신 아파트가 속출하고 있다. 경기, 인천 등 수도권은 풍선효과가 뚜렷하고 부산 등 지방도 바닥을 탈출하는 조짐이 목격된다. 이는 부동산 통계를 통해서도 잘 드러난다. KB부동산 자료에 따르면 이달 11일 기준 서울 아파트 매매가격은 전월 대비 1.72% 올라 5년2개월 만에 최고치를 기록했다. 지난달 1.46% 상승폭이 확대되면서 18개월 연속 상승세로 동작...",https://n.news.naver.com/article/newspaper/009/0005597263?date=20251128,경영,0.002827339,
조선일보,"상금 0원 ‘짤순이’ 됐지만… “은퇴 NO, 부활 믿는다”","기량 회복 중인 장하나 인터뷰올 시즌 한국 여자 프로골프(KLPGA) 투어 26개 대회에 나와 컷 통과를 한 번도 하지 못했다. 벌어들인 상금은 ‘0원’. 내년 시드도 잃어버렸다.‘은퇴 수순 아니냐’는 얘기가 나오는 상황. 하지만 지난 18일 서울 숭례문 인근 사무실에서 만난 장하나(33)는 “시즌 때보다 요즘 라운드를 더 많이 나가요. 전지 훈련도 갈 거고요. 은퇴할 거면 골프채 창고에 박아놓고 쉬겠죠”라며 웃었다. 그는 “부진의 원인을 찾았고 기량을 거의 회복했다”며 “내 골프 인생은 계속 전진 중”이라고 했다.장하나는 KLPGA 투어에서 통산 15승(역대 5위)을 거뒀고, 상금 58억원(역대 2위)을 받은 스타다. ‘장타 소녀’란 별명이 붙을 만큼 호쾌한 드라이브샷을 앞세워 국내를 평정했고, 미국 LP...",https://n.news.naver.com/article/newspaper/023/0003943668?date=20251128,기타,0.002821394,
매일경제,"기아, EV5 중심 전동화 메시지 통했다","신문부문 마케팅 대상기아의 전기차(EV) 전동화 라인업을 주제로 한 인쇄 광고 캠페인이 제52회 매일경제 광고대상에서 신문부문 마케팅 대상을 수상했다.EV3·EV4·EV5로 이어지는 EV 패밀리의 정체성을 일관된 메시지로 구축했다는 점이 높은 평가를 받으면서 기아의 전동화 전략이 시장에서 다시 한 번 주목받고 있다. 기아는 EV5 출시를 계기로 전동화 라인업이 하나의 완성된 '패밀리'로 자리 잡았다는 점을 고객에게 명확히 알리기 위해 이번 캠페인을 기획했다.각 모델은 서로 다른 고객층과 라이프스타일을 반영해 개별 메시지를 담았고, 이를 통해 기아 EV가 일상 속에서 어떤 역할과 의미를 확장해 나가는지 자연스럽게 보여주는 데 집중했다. 기아가 추구하는 전동화 가치와 실질적 혜택, 신뢰, 일상 속의 지속 가능한...",https://n.news.naver.com/article/newspaper/009/0005597285?date=20251128,경영,0.00279483,
한국경제,"포스코이앤씨는, 작년 재건축 등 도시정비 사업에서만 4.7조원 수주 '역대 최고'","2025년 하반기 한경 주거문화대상1994년 창립된 포스코이앤씨는 국내 경제 발전의 초석이 된 포항·광양 제철소 건설 경험을 토대로 에너지와 인프라 및 건축 등으로 사업을 확대하고, 글로벌 시장 진출을 통해 지속적인 성장세를 이어가고 있다.포스코이앤씨는 사업기획에서부터 설계, 시공, 시운전 등 일련의 프로젝트를 종합적으로 수행한다. 제철을 비롯해 환경, 에너지 등의 플랜트 분야와 신도시 개발, SOC(사회간접자본) 사업, 초고층 빌딩에 이르기까지 다양한 영역에서 고객의 신뢰를 쌓아가고 있다. PIF(사우디아라비아 국부펀드)가 2대 주주로 경영에 참여해 모든 경영 활동과 거버넌스 체계를 글로벌 스탠더드에 맞췄다. 포스코엔지니어링과 합병해 변화하는 글로벌 경영환경에 대응하고 있다.건설의 모든 과정에 BIM(건설...",https://n.news.naver.com/article/newspaper/015/0005216990?date=20251128,업계,0.002740955,
조선일보,"군인들 사라진 도시, 주민들 웃음도 사라졌다","[사단급 군부대 해체]내달 1일 육군 28사단도 해체… 盧 때 시작 ‘부대 감축’ 마무리지난 23일 찾은 경기 파주시 적성면 28사단 신병교육대 인근은 적막했다. 한때 신병들로 붐볐던 이곳은 철골만 남았다. ‘생각하는 전투원 육성’이라고 적힌 간판은 사라졌고, 훈련장은 텅 비어 있었다. 지난해 말 이곳 신병교육대가 문을 닫으면서 정문과 위병소는 모두 폐쇄됐다. 인근 버스정류장 이름도 ‘신병교육대’에서 ‘적암3마을’로 바뀌었다.부대 앞 커피숍은 낮인데도 불이 꺼져 있었다. 자물쇠가 채워진 고깃집은 먼지와 거미줄로 가득했다. 간판 없는 구멍 가게를 운영하는 박모(77)씨는 “장날처럼 북적였는데 작년 말부터는 거리에서 사람을 찾아보기 어려워졌다”고 했다.경기도 동두천에 본부를 두고 연천·파주 지역을 책임지던 1만...",https://n.news.naver.com/article/newspaper/023/0003943697?date=20251128,경영,0.002725418,
조선일보,사각 컷에서 튀어나와 뮤지컬 무대로 간 웹툰,"네이버웹툰 ‘집이 없어’ 뮤지컬로‘나혼렙’ 연말 아이스쇼로 再탄생‘미생’ ‘이태원 클라쓰’는 日서 흥행2차원 공간에 갖혀 있던 웹툰 캐릭터들이 무대 위를 뛰어다니고 있다. 올해만 벌써 네 편의 웹툰이 뮤지컬 등으로 제작되며, 웹툰 IP(지식재산)가 영화·드라마를 넘어 공연 시장까지 확장되고 있다. 컷과 말풍선 속에 갇혀 있던 이야기가 배우들의 몸짓과 조명, 음악으로 재탄생한다. 불확실성이 큰 공연 장르에서 검증된 서사와 팬덤을 지닌 웹툰은 안전 투자처로 인식되고 있다.네이버웹툰에서 6년간 연재된 와난 작가의 인기작 ‘집이 없어’가 지난 26일 창작 뮤지컬로 돌아왔다. 뮤지컬 배우 김경록, 황건우, 조성태 등이 출연하는 공연은 서울 성동구 서울숲 씨어터에서 내달 28일까지 진행된다. 각자 사연을 안고 집을 떠...",https://n.news.naver.com/article/newspaper/023/0003943663?date=20251128,경영,0.002712496,
한국경제,"GM한마음재단, 복지시설에 차량 기증","GM한마음재단코리아는 지난 26일 사업장이 있는 인천, 경남 창원, 충남 보령 지역 복지시설에 쉐보레 트랙스 크로스오버 차량 5대를 기증했다. 헥터 비자레알 한국GM 사장(왼쪽)은 “우수한 제품 생산을 넘어 지역 공동체와 함께 성장하는 기업의 책임을 다하겠다”고 말했다....",https://n.news.naver.com/article/newspaper/015/0005217184?date=20251128,기타,0.002641625,
매일경제,10월 ISA가입 26만명 급증 … 3년9개월만에 최대폭 증가,코스피가 빠르게 상승한 지난 10월 개인종합자산관리계좌(ISA) 가입자 수가 한 달도 안 돼 약 26만명 늘며 3년9개월 만에 최대 증가폭을 기록했다.가입 금액도 월간 기준 역대 두 번째 규모인 1조7000억원 증가했다.금융투자협회는 10월 말 기준 ISA 가입자 수가 전월(668만9000명) 대비 25만명 이상 증가한 694만7000명을 기록했다고 27일 밝혔다.이는 투자 중개형 ISA 도입과 동학개미운동 등의 영향으로 2022년 1월 한 달간 약 73만명이 늘어난 이후 3년9개월 만에 가장 많이 증가한 것이다.지난달 코스피가 20% 상승하며 4100선을 넘어서는 등 증시가 활황을 보인 여파로 풀이된다.ISA 전체 가입 규모도 10월 말 기준 45조2000억원을 기록했다. 10월 한 달 동안에만 1조700...,https://n.news.naver.com/article/newspaper/009/0005597436?date=20251128,경영,0.002630388,
동아일보,"온라인쇼핑協, 마이데이터 사업 확대에 반발… “中에 개인정보 유출 ‘고속도로’ 뚫릴 수도”","“유통업 적용땐 中 ‘알테쉬’가 입수초저가로 국내시장 잠식할 우려 커”“마이데이터 사업을 유통분야에까지 적용하면 우리 국민의 민감한 개인정보와 국내 기업 데이터가 ‘알테쉬(알리·테무·쉬인)’ 등으로 대표되는 중국 이커머스 기업이나 해외 정보 브로커에게 합법적으로 넘어가는 ‘고속도로’가 뚫리는 셈입니다.”개인정보보호위원회(개보위)가 ‘마이데이터’ 사업을 여행·유통·교육 등 전 분야로 확대하는 방안을 내놓은 가운데 조성현 한국온라인쇼핑협회장이 27일 입장문을 통해 이 같은 내용을 밝혔다. 조 협회장은 “유통 데이터는 단순한 숫자가 아니라 주문 내역, 결제 정보, 소비 패턴 등 기업이 막대한 비용을 들여 분석해낸 영업 비밀”이라며 “중국 이커머스 기업이 한국 소비자 구매 패턴과 시장 가격 구조를 파악해 초저가 공...",https://n.news.naver.com/article/newspaper/020/0003677802?date=20251128,기타,0.002623638,
매일경제,"""홍콩 화재보니 우리 아파트도 걱정""","경각심 높아진 아파트 화재국내 25층이상 고층아파트수10년새 8268곳→2만1033곳올해 아파트화재 2592건 발생""옥상·피난구·집 안서 대기 등상황 파악한 후에 대피해야""""홍콩 고층 아파트 화재를 보니 우리 집은 안전한지 걱정이에요.""지난 26일 홍콩 웡 푹 코트 아파트 단지 화재로 인해 한국에서 아파트 화재에 대한 경각심이 커질 전망이다. 국내에서도 아파트 화재가 자주 발생하는 데다 고층 아파트가 늘어나는 추세라 화재 시 대처에 어려움을 겪을 수 있기 때문이다.27일 소방청 국가화재정보시스템에 따르면 국내 아파트 화재는 매년 비슷한 빈도로 발생하고 있다. 올해 10월까지 아파트 화재 발생 건수는 총 2592건(10월 31일까지)으로 37명이 사망하고 338명이 부상을 입었다. 올해 사상자 수는 최근 5년...",https://n.news.naver.com/article/newspaper/009/0005597499?date=20251128,기타,0.002503211,
